ID,Title,Content,"Short Description",Date,"Post Type",Permalink,"Parent Product ID",Sku,Price,"Regular Price","Sale Price","Stock Status",Stock,"External Product URL","Total Sales","Product Type","Shipping Class","Product Visibility","Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL",Brands,"Product categories","Product Tags",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date",Downloadable,Virtual,"Purchase Note",Featured,Weight,Length,Width,Height,"Sale Price Dates From","Sale Price Dates To","Sold Individually","Manage Stock",Up-Sells,Cross-Sells,"Downloadable Files Paths","Downloadable Files Names","Download Limit","Download Expiry","Download Type","Button Text",Backorders,"Tax Status","Tax Class","Product Image Gallery","Default Attributes","Product Version","Variation Description","Wc Rating Count","Wc Review Count","Wc Average Rating",Children
3214,"VAG-SA1538 Koni Special-Active Damper Set",,"Koni Special-Active Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sa1538-koni-special-active-damper-set/,0,VAG-SA1538,513.4000,604.0000,513.4000,outofstock,0,,0,simple,,outofstock,,,,,,,,,"Damper Sets","Active|Car|Damper Set",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sa1538-koni-special-active-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,0,,,,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3215,"VAG-SA1643 Koni Special-Active Damper Set",,"Koni Special-Active Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sa1643-koni-special-active-damper-set/,0,VAG-SA1643,516.8000,608.0000,516.8000,outofstock,0,,0,simple,,outofstock,,,,,,,,,"Damper Sets","Active|Car|Damper Set",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sa1643-koni-special-active-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,0,,,,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3216,"VAG-SA1650 Koni Special-Active Damper Set",,"Koni Special-Active Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sa1650-koni-special-active-damper-set/,0,VAG-SA1650,556.7500,655.0000,556.7500,outofstock,0,,0,simple,,outofstock,,,,,,,,,"Damper Sets","Active|Car|Damper Set",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sa1650-koni-special-active-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,0,,,,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3217,"VAG-SA1653 Koni Special-Active Damper Set",,"Koni Special-Active Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sa1653-koni-special-active-damper-set/,0,VAG-SA1653,527.0000,620.0000,527.0000,outofstock,0,,0,simple,,outofstock,,,,,,,,,"Damper Sets","Active|Car|Damper Set",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sa1653-koni-special-active-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,0,,,,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3218,"VAG-SA1654 Koni Special-Active Damper Set",,"Koni Special-Active Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sa1654-koni-special-active-damper-set/,0,VAG-SA1654,501.5000,590.0000,501.5000,outofstock,0,,0,simple,,outofstock,,,,,,,,,"Damper Sets","Active|Car|Damper Set",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sa1654-koni-special-active-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,0,,,,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3219,"VAG-SA1655 Koni Special-Active Damper Set",,"Koni Special-Active Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sa1655-koni-special-active-damper-set/,0,VAG-SA1655,498.1000,586.0000,498.1000,outofstock,0,,0,simple,,outofstock,,,,,,,,,"Damper Sets","Active|Car|Damper Set",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sa1655-koni-special-active-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,0,,,,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3220,"VAG-SA1656 Koni Special-Active Damper Set",,"Koni Special-Active Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sa1656-koni-special-active-damper-set/,0,VAG-SA1656,527.0000,620.0000,527.0000,outofstock,0,,0,simple,,outofstock,,,,,,,,,"Damper Sets","Active|Car|Damper Set",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sa1656-koni-special-active-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,0,,,,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3221,"VAG-SA1737Koni Special-Active Dampers",,"Koni Special-Active Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sa1737koni-special-active-dampers/,0,VAG-SA1737,814.3000,958.0000,814.3000,instock,1,,0,simple,,,,,,,,,,,"Damper Sets","Active|Car|Damper Set",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sa1737koni-special-active-dampers,,,0,0,open,closed,2025-05-11,no,no,,no,0,,,,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3222,"VAG-SA1738 Koni Special-Active Dampers",,"Koni Special-Active Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sa1738-koni-special-active-dampers/,0,VAG-SA1738,814.3000,958.0000,814.3000,instock,1,,0,simple,,,,,,,,,,,"Damper Sets","Active|Car|Damper Set",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sa1738-koni-special-active-dampers,,,0,0,open,closed,2025-05-11,no,no,,no,0,,,,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3223,"VAG-SA1747Koni Heavy Track Dampers",,"Koni Special-Active Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sa1747koni-heavy-track-dampers/,0,VAG-SA1747,531.2500,625.0000,531.2500,outofstock,0,,0,simple,,outofstock,,,,,,,,,"Damper Sets","Active|Car|Damper Set",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sa1747koni-heavy-track-dampers,,,0,0,open,closed,2025-05-11,no,no,,no,0,,,,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3224,"VAG-SA1748Koni Heavy Track Dampers",,"Koni Special-Active Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sa1748koni-heavy-track-dampers/,0,VAG-SA1748,531.2500,625.0000,531.2500,outofstock,0,,0,simple,,outofstock,,,,,,,,,"Damper Sets","Active|Car|Damper Set",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sa1748koni-heavy-track-dampers,,,0,0,open,closed,2025-05-11,no,no,,no,0,,,,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3225,"VAG-SA1752Koni Heavy Track Dampers",,"Koni Special-Active Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sa1752koni-heavy-track-dampers/,0,VAG-SA1752,498.1000,586.0000,498.1000,outofstock,0,,0,simple,,outofstock,,,,,,,,,"Damper Sets","Active|Car|Damper Set",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sa1752koni-heavy-track-dampers,,,0,0,open,closed,2025-05-11,no,no,,no,0,,,,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3226,"VAG-SA1753Koni Heavy Track Dampers",,"Koni Special-Active Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sa1753koni-heavy-track-dampers/,0,VAG-SA1753,492.1500,579.0000,492.1500,outofstock,0,,0,simple,,outofstock,,,,,,,,,"Damper Sets","Active|Car|Damper Set",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sa1753koni-heavy-track-dampers,,,0,0,open,closed,2025-05-11,no,no,,no,0,,,,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3227,"VAG-SA1781Koni Heavy Track Dampers",,"Koni Special-Active Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sa1781koni-heavy-track-dampers/,0,VAG-SA1781,521.0500,613.0000,521.0500,outofstock,0,,0,simple,,outofstock,,,,,,,,,"Damper Sets","Active|Car|Damper Set",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sa1781koni-heavy-track-dampers,,,0,0,open,closed,2025-05-11,no,no,,no,0,,,,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3228,"VAG-SP1038 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1038-koni-sport-damper-set/,0,VAG-SP1038,507.4500,597.0000,507.4500,instock,1,,0,simple,,,,,,,,,,,"Damper Sets","Car|Damper Set|Special",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1038-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,11,790,150,150,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3229,"VAG-SP1050 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1050-koni-sport-damper-set/,0,VAG-SP1050,552.5000,650.0000,552.5000,instock,1,,0,simple,,,,,,,,,,,"Damper Sets","Car|Damper Set|Sport",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1050-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,13,790,150,150,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3230,"VAG-SP1055 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1055-koni-sport-damper-set/,0,VAG-SP1055,586.5000,690.0000,586.5000,instock,2,,0,simple,,,,,,,,,,,"Damper Sets","Car|Damper Set|Sport",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1055-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,13,790,150,150,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3231,"VAG-SP1057 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1057-koni-sport-damper-set/,0,VAG-SP1057,583.1000,686.0000,583.1000,outofstock,0,,0,simple,,outofstock,,,,,,,,,"Damper Sets","Car|Damper Set|Sport",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1057-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,14,790,150,150,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3232,"VAG-SP1067 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1067-koni-sport-damper-set/,0,VAG-SP1067,583.1000,686.0000,583.1000,outofstock,0,,0,simple,,outofstock,,,,,,,,,"Damper Sets","Car|Damper Set|Sport",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1067-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,14,790,150,150,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3233,"VAG-SP1070 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1070-koni-sport-damper-set/,0,VAG-SP1070,583.1000,686.0000,583.1000,outofstock,0,,0,simple,,outofstock,,,,,,,,,"Damper Sets","Car|Damper Set|Sport",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1070-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,14,790,150,150,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3234,"VAG-SP1075 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1075-koni-sport-damper-set/,0,VAG-SP1075,543.1500,639.0000,543.1500,instock,1,,0,simple,,,,,,,,,,,"Damper Sets","Car|Damper Set|Sport",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1075-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,15,790,150,150,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3235,"VAG-SP1076 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1076-koni-sport-damper-set/,0,VAG-SP1076,543.1500,639.0000,543.1500,instock,1,,0,simple,,,,,,,,,,,"Damper Sets","Car|Damper Set|Sport",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1076-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,15,790,150,150,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3236,"VAG-SP1084 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1084-koni-sport-damper-set/,0,VAG-SP1084,593.3000,698.0000,593.3000,outofstock,0,,0,simple,,outofstock,,,,,,,,,"Damper Sets","Car|Damper Set|Sport",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1084-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,15,800,210,210,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3237,"VAG-SP1113 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1113-koni-sport-damper-set/,0,VAG-SP1113,430.1000,506.0000,430.1000,outofstock,0,,0,simple,,outofstock,,,,,,,,,"Damper Sets","Car|Damper Set|Sport",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1113-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,10,800,210,210,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3238,"VAG-SP1114 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1114-koni-sport-damper-set/,0,VAG-SP1114,614.5500,723.0000,614.5500,instock,1,,0,simple,,,,,,,,,,,"Damper Sets","Car|Damper Set|Sport",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1114-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,11,800,210,210,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3239,"VAG-SP1125 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1125-koni-sport-damper-set/,0,VAG-SP1125,677.4500,797.0000,677.4500,instock,1,,0,simple,,,,,,,,,,,"Damper Sets","Car|Damper Set|Special",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1125-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,22,610,457,457,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3240,"VAG-SP1126 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1126-koni-sport-damper-set/,0,VAG-SP1126,668.9500,787.0000,668.9500,instock,1,,0,simple,,,,,,,,,,,"Damper Sets","Car|Damper Set|Special",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1126-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,20,610,457,457,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3241,"VAG-SP1130 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1130-koni-sport-damper-set/,0,VAG-SP1130,711.4500,837.0000,711.4500,outofstock,0,,0,simple,,outofstock,,,,,,,,,"Damper Sets","Car|Damper Set|Sport",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1130-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,16,610,457,457,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3242,"VAG-SP1135 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1135-koni-sport-damper-set/,0,VAG-SP1135,615.4000,724.0000,615.4000,instock,1,,0,simple,,,,,,,,,,,"Damper Sets","Car|Damper Set|Sport",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1135-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,15,610,457,457,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3243,"VAG-SP1136 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1136-koni-sport-damper-set/,0,VAG-SP1136,615.4000,724.0000,615.4000,instock,2,,0,simple,,,,,,,,,,,"Damper Sets","Car|Damper Set|Sport",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1136-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,16,610,457,457,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3244,"VAG-SP1149 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1149-koni-sport-damper-set/,0,VAG-SP1149,646.8500,761.0000,646.8500,instock,1,,0,simple,,,,,,,,,,,"Damper Sets","Car|Damper Set|Special",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1149-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,20,610,457,457,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3245,"VAG-SP1150 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1150-koni-sport-damper-set/,0,VAG-SP1150,670.6500,789.0000,670.6500,instock,1,,0,simple,,,,,,,,,,,"Damper Sets","Car|Damper Set|Special",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1150-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,22,610,457,457,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3246,"VAG-SP1169 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1169-koni-sport-damper-set/,0,VAG-SP1169,617.1000,726.0000,617.1000,outofstock,0,,0,simple,,outofstock,,,,,,,,,"Damper Sets","Car|Damper Set|Sport",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1169-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,16,790,150,150,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3247,"VAG-SP1176 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1176-koni-sport-damper-set/,0,VAG-SP1176,572.0500,673.0000,572.0500,instock,1,,0,simple,,,,,,,,,,,"Damper Sets","Car|Damper Set|Sport",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1176-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,15,790,150,150,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3248,"VAG-SP1202 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1202-koni-sport-damper-set/,0,VAG-SP1202,606.0500,713.0000,606.0500,instock,1,,0,simple,,,,,,,,,,,"Damper Sets","Car|Damper Set|Sport",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1202-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,15,610,457,457,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3249,"VAG-SP1203 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1203-koni-sport-damper-set/,0,VAG-SP1203,606.0500,713.0000,606.0500,instock,1,,0,simple,,,,,,,,,,,"Damper Sets","Car|Damper Set|Sport",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1203-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,16,610,457,457,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3250,"VAG-SP1210 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1210-koni-sport-damper-set/,0,VAG-SP1210,613.7000,722.0000,613.7000,outofstock,0,,0,simple,,outofstock,,,,,,,,,"Damper Sets","Car|Damper Set|Sport",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1210-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,15,790,150,150,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3251,"VAG-SP1211 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1211-koni-sport-damper-set/,0,VAG-SP1211,668.9500,787.0000,668.9500,outofstock,0,,0,simple,,outofstock,,,,,,,,,"Damper Sets","Car|Damper Set|Sport",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1211-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,16,610,457,457,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3252,"VAG-SP1212 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1212-koni-sport-damper-set/,0,VAG-SP1212,634.9500,747.0000,634.9500,instock,1,,0,simple,,,,,,,,,,,"Damper Sets","Car|Damper Set|Sport",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1212-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,17,790,150,150,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3253,"VAG-SP1213 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1213-koni-sport-damper-set/,0,VAG-SP1213,690.2000,812.0000,690.2000,instock,1,,0,simple,,,,,,,,,,,"Damper Sets","Car|Damper Set|Sport",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1213-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,17,610,457,457,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3254,"VAG-SP1215 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1215-koni-sport-damper-set/,0,VAG-SP1215,609.4500,717.0000,609.4500,outofstock,0,,0,simple,,outofstock,,,,,,,,,"Damper Sets","Car|Damper Set|Sport",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1215-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,16,790,150,150,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3255,"VAG-SP1218 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1218-koni-sport-damper-set/,0,VAG-SP1218,561.0000,660.0000,561.0000,instock,1,,0,simple,,,,,,,,,,,"Damper Sets","Car|Damper Set|Sport",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1218-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,16,790,150,150,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3256,"VAG-SP1233 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1233-koni-sport-damper-set/,0,VAG-SP1233,572.0500,673.0000,572.0500,instock,1,,0,simple,,,,,,,,,,,"Damper Sets","Car|Damper Set|Sport",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1233-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,15,790,150,150,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3257,"VAG-SP1236 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1236-koni-sport-damper-set/,0,VAG-SP1236,645.1500,759.0000,645.1500,instock,2,,0,simple,,,,,,,,,,,"Damper Sets","Car|Damper Set|Sport",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1236-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,17,790,150,150,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3258,"VAG-SP1237 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1237-koni-sport-damper-set/,0,VAG-SP1237,645.1500,759.0000,645.1500,outofstock,0,,0,simple,,outofstock,,,,,,,,,"Damper Sets","Car|Damper Set|Sport",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1237-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,17,790,150,150,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
3259,"VAG-SP1238 Koni Sport Damper Set",,"Koni Sport Damper Set",2025-05-11,product,https://t4p.elate-ecommerce.com/product/vag-sp1238-koni-sport-damper-set/,0,VAG-SP1238,645.1500,759.0000,645.1500,instock,2,,0,simple,,,,,,,,,,,"Damper Sets","Car|Damper Set|Sport",publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,vag-sp1238-koni-sport-damper-set,,,0,0,open,closed,2025-05-11,no,no,,no,18,790,150,150,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,9.8.3,,,0,0,
